V101_codierer,V102_gruppe,Fallzahl,V103_teilnehmer,V104_start,V105_end,V201_adressat,V202_bezug,V203_thema,V204_bewertung_merkel,V205_bewertung_steinbrueck,V206_persuasion,V300_transkript,V301_primaermuster,V302_sekundaermuster,V401_zustimmung,V402_ablehnung,Dauer,Gewichtungsfaktor,ValideKH
4,1,202,1,0:43:18,0:43:20,30,31,20,9,1,2,"(lacht laut, zeigt den Daumen nach oben) Danke. (lacht)",20,60,1,0,2,1.042,1
4,1,203,2,0:43:18,0:43:20,30,31,20,9,9,3,(lacht),20,99,0,0,2,1.042,1
4,1,204,1,0:43:25,0:43:25,40,41,20,9,9,2,Ja.,60,99,0,0,1,1.042,1
4,1,205,1,0:43:29,0:43:30,80,31,20,9,1,2,"Naja, das ist konsequent von ihm.",60,99,0,0,1,1.042,1
4,1,206,2,0:43:35,0:43:36,20,21,20,3,9,3,"Nee, du bist gar nicht dran.",40,70,0,0,1,1.042,1
4,1,207,1,0:43:38,0:43:40,80,21,20,9,9,3,"Doch, sie hat gesagt, ich stelle die Frage an beide.",40,99,0,0,2,1.042,1
4,1,208,1,0:43:57,0:43:57,99,21,20,3,9,2,"Ach. (Dreht die Augen weg, hebt die Hand)",60,99,0,1,1,1.042,1
4,1,209,2,0:43:57,0:43:59,80,21,20,3,9,2,"Ach, das ist aber eine tolle Aussage.",60,99,0,0,2,1.042,1
4,1,210,1,0:44:05,0:44:05,99,21,36,9,9,3,"Mindestrente, mh.",30,99,0,0,1,1.042,1
4,1,211,2,0:44:07,0:44:13,80,21,36,1,9,2,Das ist aber trotzdem schonmal ein Weg nach oben. Die haben ja gleichzeitig das flankiert mit einer Mindestrente von 850 Euro.,60,30,0,0,6,1.042,1
4,1,213,2,0:44:31,0:44:35,80,21,36,9,9,3,45 Jahre dann war das mit den 63 bei der SPD.,30,99,0,0,4,1.042,1
4,1,214,1,0:44:35,0:44:35,80,21,36,9,9,3,Ja.,30,99,0,0,1,1.042,1
4,1,215,2,0:44:48,0:44:57,80,21,36,9,9,2,"Der muss/ Die Leute, die so einen niedrigen Rentenspruch haben mit 850 Euro, die haben gar kein Geld für Riester. Deswegen kriegt dieses Kompromissdingen jetzt jeder.",60,30,0,0,9,1.042,1
4,1,216,1,0:44:55,0:44:55,80,21,36,9,9,2,"Nein, finde ich auch nicht.",60,30,0,0,1,1.042,1
4,1,217,1,0:44:58,0:45:04,80,21,36,9,9,2,"Ja gut, aber 850 Euro, das heißt ja auch, die müssen nur mindestens 60 Euro sparen, oder nicht, an Riester. Da bleibt aber nur nichts übrig.",60,30,0,0,6,1.042,1
4,1,218,2,0:45:05,0:45:10,80,21,36,9,9,2,"Aber Leute, die so wenig Geld haben, dass sie auf 850 Euro Rente kommen, die haben nicht Geld, um 10 Euro zu sparen.",60,30,0,0,5,1.042,1
4,1,219,1,0:45:12,0:45:13,80,21,36,9,9,2,Das sind fünf Euro im Monat.,60,30,0,0,1,1.042,1
4,1,220,2,0:45:13,0:45:14,80,21,36,9,9,2,"Ja, da ist gar nichts, die haben gar kein Geld.",60,30,0,0,1,1.042,1
4,1,221,1,0:45:15,0:45:15,80,21,36,9,9,3,"Nee, ich weiß.",60,30,0,0,1,1.042,1
4,1,222,2,0:45:26,0:45:30,80,21,36,9,9,3,"Die haben dann viele Kinder. Aber Alleinstehende, die kriegen ja auch kaum Zuschuss.",60,30,0,0,4,1.042,1
4,1,223,1,0:45:32,0:45:33,80,21,36,9,9,3,154 Euro.,30,99,0,0,1,1.042,1
4,1,224,2,0:45:35,0:45:38,80,21,36,9,9,3,Müssen aber soundsoviel Prozent des Einkommens zahlen.,30,99,0,0,3,1.042,1
4,1,225,1,0:45:38,0:45:38,80,21,36,9,9,3,VIER Prozent.,30,99,0,0,1,1.042,1
4,1,226,2,0:45:39,0:45:39,80,21,36,9,9,3,"Ja, vier Prozent.",30,99,0,0,1,1.042,1
4,1,227,1,0:45:39,0:45:45,80,21,36,9,9,3,"Ja, von 850. Das fang doch mal an. // Vier mal acht Euro sind 32. Also die 60 Euro/",30,99,0,0,6,1.042,1
4,1,228,2,0:45:41,0:45:41,80,21,36,9,9,3,// Ja.,30,99,0,0,1,1.042,1
4,1,229,2,0:45:45,0:45:49,80,21,36,9,9,3,"Sind 34 Euro, das kann sich einer mit 850 Euro Bruttoverdienst nicht leisten.",30,99,0,0,4,1.042,1
4,1,230,1,0:45:50,0:45:54,80,21,36,9,9,3,Einmal im JAHR. (.) Du musst 60 Euro im Jahr dann zahlen.,30,99,0,0,4,1.042,1
4,1,231,2,0:45:54,0:45:59,80,21,36,9,9,3,NEIN. DU musst 34 Euro im Monat zahlen. Vier Prozent deines Bruttoeinkommens musst zu zahlen. // Nein.,30,99,0,0,5,1.042,1
4,1,232,1,0:45:58,0:45:58,80,21,36,9,9,3,// im JAHR,30,99,0,0,1,1.042,1
4,1,233,1,0:46:00,0:46:00,80,21,36,9,9,3,Deines Jahreseinkommens.,30,99,0,0,1,1.042,1
4,1,234,2,0:46:00,0:46:05,80,21,36,9,9,3,"Ja, genau, das ist auch 50 mal zwölf, davon vier Prozent. Das ist das gleiche. Sind 34 Euro im Monat.",30,99,0,0,5,1.042,1
4,1,235,1,0:46:06,0:46:12,80,21,36,9,9,3,"Mal zwölf sind. // Nein, aber die 154 werden davon abgezogen.",30,99,0,0,6,1.042,1
4,1,236,2,0:46:08,0:46:09,80,21,36,9,9,3,Das ist ja Wurscht.,30,99,0,0,1,1.042,1
4,1,237,2,0:46:13,0:46:20,80,21,36,9,9,2,"Ja, gut. Dann werden im Monat 12 Euro abgezogen, immer noch über zwanzig Euro. Kann sich jemand auch nicht leisten.",30,60,0,0,7,1.042,1
4,1,238,1,0:46:19,0:46:20,80,21,36,9,9,3,"Ja, das ist beschwerlich.",60,99,0,0,1,1.042,1
4,1,239,2,0:46:31,0:46:39,80,21,36,9,9,2,"Genau, das ist der Fehler in dieser Denke. (...) In der (unv) ist richtig und wichtig.",60,99,0,0,8,1.042,1
4,1,240,2,0:47:22,0:47:23,80,32,36,9,1,2,Hmm. Das ist gut.,60,99,0,0,1,1.042,1
4,1,241,1,0:47:24,0:47:25,80,32,36,9,1,2,"Ja, ich wollte grad sagen.",60,99,0,0,1,1.042,1
4,1,242,2,0:47:53,0:47:54,80,71,36,9,2,3,Was anderes hat er auch nicht gesagt.,30,60,0,0,1,1.042,1
4,1,243,2,0:48:12,0:48:13,80,71,36,9,2,3,Hat er doch gesagt.,30,60,0,0,1,1.042,1
4,1,244,1,0:48:14,0:48:16,80,71,36,9,2,2,Ja nicht MEHR. Das ist doch schonmal ne Aussage.,60,30,0,0,2,1.042,1
4,1,245,2,0:48:16,0:48:28,80,71,36,9,2,2,"Ja. (...) Die Schere muss abgebaut werden, nicht nur die Zuwächse. Aber viele Rentner kriegen ja auch noch eine zusätzliche Rente. Das muss man ja mit einberechnen.",60,30,0,0,12,1.042,1
4,1,246,2,0:48:46,0:48:58,99,21,36,3,1,2,"Ja, und die anderen Tarif-Angestellten auch. (...) Nichts, er hat nur gesagt, dass er Unwuchten nicht zulässt. Es ist gar nichts geplant.",60,30,0,0,12,1.042,1
4,1,247,2,0:49:22,0:49:23,99,21,36,3,9,2,Mit einem sehr kleinen eigentlich gar nicht.,60,99,0,0,1,1.042,1
4,1,248,1,0:49:32,0:49:32,99,61,50,9,9,3,Das haut hin.,60,99,0,0,1,1.042,1
4,1,249,2,0:49:34,0:49:36,99,61,50,9,9,3,"Die sollen den Ton abschalten, das interessiert eh keinen.",60,99,0,0,2,1.042,1
4,1,250,2,0:50:33,0:50:35,99,61,36,9,9,3,Ja ja. Der Gewerkschaftschef auch.,30,99,0,0,2,1.042,1
4,1,251,2,0:50:59,0:51:03,80,31,36,9,9,2,"Ich finde, das muss man die (unv)-Rente verbessern. Wo die, die nicht mehr können, Geld kriegen.",60,99,0,0,4,1.042,1
4,1,252,2,0:51:18,0:51:18,80,31,36,9,9,3,Wann?,30,99,0,0,1,1.042,1
4,1,253,1,0:51:21,0:51:28,80,31,36,9,9,3,"Mit 63 gehen können. Was heißt denn jetzt Versicherungsjahre? Zählen da meine Auszeiten, die versicherungspflichtig waren, dazu?",50,30,0,0,7,1.042,1
4,1,254,2,0:51:28,0:51:33,80,31,36,9,9,3,"Ja ja, die Zeiten, wo du bei der gesetzlichen Rentenversicherung versichert warst. Das warst du die ganze Zeit, auch während der Erziehungszeit.",50,30,0,0,5,1.042,1
4,1,255,1,0:51:49,0:51:55,80,31,36,9,9,3,"Da bin ich aber trotzdem bei (..) 65, //(.) oder 64.",50,99,0,0,6,1.042,1
4,1,256,2,0:51:54,0:51:54,80,31,36,9,9,3,//Ich auch.,50,99,0,0,1,1.042,1
4,1,257,2,0:51:55,0:51:59,80,31,36,9,9,3,"45 Jahre krieg ich auch nicht hin, da hab ich auch fast 65.",50,99,0,0,4,1.042,1
4,1,258,1,0:51:59,0:51:59,80,31,36,9,9,3,"Genau, fast.",50,99,0,0,1,1.042,1
4,1,259,2,0:52:00,0:52:02,80,31,36,9,9,3,Aber 65 ist immer noch besser als 67.,50,99,0,0,2,1.042,1
4,1,260,1,0:52:02,0:52:04,80,31,36,9,9,3,"Ja genau, und da wären wir nämlich sonst.",50,99,0,0,2,1.042,1
4,1,261,2,0:52:30,0:52:31,80,31,36,9,9,3,Simon und Sarah.,50,99,0,0,1,1.042,1
4,1,262,1,0:52:31,0:52:31,80,31,36,9,9,3,Ja.,50,99,0,0,1,1.042,1
4,1,263,1,0:52:41,0:52:43,80,31,36,9,9,3,Oh. (.) Dann koste ich denen ja.,50,99,0,0,2,1.042,1
4,1,264,2,0:52:48,0:52:51,80,41,36,9,9,2,Das setzt man einfach auf die Rentenversicherung ab und schon ist man die Probleme los.,60,30,0,0,3,1.042,1
4,1,265,1,0:52:52,0:52:52,80,41,36,9,9,3,Hä?,30,99,0,0,1,1.042,1
4,1,266,2,0:52:53,0:53:19,80,41,36,9,9,3,"Ja, da sagt man einfach, wir ändern das Rentenrecht, das haben die ja bisher immer gemacht, haben aber den Bundeszuschuss an die Rentenversicherung deswegen nicht erhöht, das heißt, das müssen die Beitragszahler selbst finanzieren. So ist bisher alles finanziert worden. (..) Und so wird das auch diesmal laufen. (...) Das heißt also die Rentenversicherung zahlt das, und wenn die kein Geld mehr haben, wird der Beitrag erhöht. Dann zahlt das die Allgemeinheit, also der Rentenversicherungspflichtige, aber nur der. //Der Beamte nicht.",30,99,0,0,26,1.042,1
4,1,267,1,0:53:17,0:53:18,80,41,36,9,9,3,"// Ja, das ist es.",30,99,0,0,1,1.042,1
4,1,268,2,0:53:28,0:53:42,80,21,34,3,9,2,"Wer hat denn den Atomstopp erstmal (..) wieder zunichte gemacht. // Nee, der schon durchgewunken war. Rot-Grün hatte schon Atomstopp beschlossen. Den haben die ja wieder rückgängig gemacht.",60,30,0,0,14,1.042,1
4,1,269,1,0:53:35,0:53:36,80,21,34,3,9,3,"//Den ersten, der/ (unv)",30,99,0,0,1,1.042,1
4,1,270,1,0:53:43,0:53:45,80,21,34,3,9,3,"Ich weiß schon, der war schon fix und fertig in der Schublade.",60,30,0,0,2,1.042,1
4,1,271,2,0:53:45,0:53:51,80,21,34,3,9,2,"Um dann bis zum nächsten SuperGAU zu warten, und das dann wiederum (.) nochmal rückgängig zu machen.",60,30,0,0,6,1.042,1
4,1,272,2,0:54:18,0:54:22,80,21,34,9,9,2,"Ja, tut ihr aber nichts für. (..) Herr Altmaier.",60,99,0,0,4,1.042,1
4,1,273,2,0:54:59,0:55:03,80,21,34,9,9,3,Die Zeitschere geht immer weiter auseinander. ...(unv),60,99,0,0,4,1.042,1
4,1,274,1,0:57:22,0:57:23,80,41,34,9,9,3,Ach das EG?,30,99,0,0,1,1.042,1
4,1,275,2,0:57:27,0:57:28,80,41,34,9,3,2,Dämliche Aussage.,60,99,0,0,1,1.042,1
4,1,276,2,0:57:56,0:57:57,99,31,38,9,9,3,Vor allem differenziertes.,30,99,0,0,1,1.042,1
4,1,277,2,0:58:04,0:58:06,99,31,38,9,9,3,In Großbritannien gibt es nur noch Banken.,30,99,0,0,2,1.042,1
4,1,278,2,0:58:12,0:58:15,50,51,34,9,1,3,"Gar nicht, der wird  (unv). (..) Genau.",40,60,0,0,3,1.042,1
4,1,279,1,0:58:15,0:58:16,80,51,34,9,1,2,"Ja, da wäre ich ihm schon dankbar.",60,99,0,0,1,1.042,1
4,1,280,2,0:58:18,0:58:19,80,51,34,9,1,2,Also sinken wird er auf keinen Fall.,60,99,0,0,1,1.042,1
4,1,281,1,0:58:36,0:58:36,80,51,34,9,1,3,Genau.,60,99,0,0,1,1.042,1
4,1,282,2,0:58:56,0:58:59,80,51,34,9,1,2,Dass es nicht steigt. // Das ist doch eine vernünftige Aussage.,60,99,0,0,3,1.042,1
4,1,283,1,0:58:57,0:58:57,80,51,34,9,1,3,//Genau.,60,99,0,0,1,1.042,1
4,1,284,2,0:59:08,0:59:10,80,71,36,9,9,3,"(lachen)  Ha. Jetzt kommt's, mein Steckenpferd.",40,99,0,0,2,1.042,1
4,1,285,1,0:59:11,0:59:13,80,71,36,9,9,3,Jetzt krieg ich Brokkoliohren.,70,99,0,0,2,1.042,1
4,1,286,2,0:59:22,0:59:25,70,71,36,9,9,2,Alles Quatsch. Sag mal noch ein Thema! Weiter.,60,99,0,0,3,1.042,1
4,1,287,1,0:59:27,0:59:28,80,22,99,9,9,3,Pscht. Die darf jetzt erst was sagen.,40,99,0,0,1,1.042,1
4,1,288,2,0:59:47,0:59:49,80,21,36,3,9,2,"(atmet ein, zieht Augenbrauen hoch) Das ist aber nichts Neues, das war schon immer so.",60,99,0,1,2,1.042,1
4,1,289,2,0:59:59,1:00:01,80,21,36,3,9,1,"Das ist völliger Unsinn, den die da präsentiert.",60,99,0,0,2,1.042,1
4,1,290,2,1:00:16,1:00:16,80,21,36,2,9,2,Im Gegenteil.,60,99,0,0,1,1.042,1
4,1,292,2,1:00:23,1:00:35,80,21,36,3,9,2,"Dass es Ablehnungen gibt, liegt in der Natur der Sache. Weil Sachen beantragt werden, die nicht gehen. Das ist nichts Ungewöhnliches, das hat's immer gegeben. Das ist ein einziges Sommerloch-Thema, sonst nichts.",30,60,0,0,12,1.042,1
4,1,293,1,1:00:36,1:00:40,80,21,36,9,9,2,"Also ich weiß, dass ich keine gekriegt hätte, wenn ich nicht auf ambulant gegangen wäre. Und das ist schon/",50,60,0,0,4,1.042,1
4,1,294,2,1:00:40,1:00:42,80,21,36,9,9,3,"Aber das war nicht Krankenversicherung, das war Rentenversicherung.",30,99,0,0,2,1.042,1
4,1,295,1,1:00:42,1:00:46,80,21,36,9,9,3,"Na ja, gut, das war die Rentenversicherung. Aber letztendlich, bei der Krankenversicherung, da frage ich mich immer, WANN die zahlen.",30,99,0,0,4,1.042,1
4,1,296,2,1:00:48,1:00:51,80,21,36,9,9,3,"Die Rentenversicherung hat ein Kur-Budget. Wenn das voll ist, kriegt auch der, der eine braucht, keine mehr.",30,99,0,0,3,1.042,1
4,1,297,1,1:00:52,1:00:55,80,21,36,9,9,3,"Na gut, ich hab natürlich dann Pech, wenn ich Ende des Jahres eine haben will.",50,60,0,0,3,1.042,1
4,1,298,2,1:00:55,1:00:55,80,21,36,9,9,3,Zum Beispiel.,50,99,0,0,1,1.042,1
4,1,299,1,1:00:57,1:00:58,80,21,36,9,9,2,Es ist ja totaler Schwachsinn.,60,99,0,0,1,1.042,1
4,1,300,2,1:00:58,1:01:04,80,21,36,9,9,2,"Ist auch Schwachsinn, ist aber so. (.) Ich weiß, die lehnen irgendwann ab, auch wenn notwendige Fälle da sind.",60,30,0,0,6,1.042,1
4,1,301,1,1:01:06,1:01:08,80,21,36,9,9,3,Den nächsten Bandscheibenvorfall hole ich mir dann Anfang des Jahres.,50,99,0,0,2,1.042,1
4,1,302,2,1:01:08,1:01:20,80,21,36,9,9,3,"Einzige Ausnahmen sind Anschlussheilbehandlungen, die zahlen sie dann weiter. Aber so normale Kuren,... (unv) weil du ja vorher nicht im Krankenhaus warst, lehnen die ab. Auch mit medizinischer Begründung.",30,99,0,0,12,1.042,1
4,1,303,1,1:01:22,1:01:23,80,21,36,9,9,3,"Ja, auch mit Widerspruch.",30,99,0,0,1,1.042,1
4,1,304,2,1:01:24,1:01:24,80,21,36,9,9,3,Ja.,30,99,0,0,1,1.042,1
4,1,305,1,1:01:26,1:01:27,30,31,36,9,3,2,"Ach, sag bloß.",60,70,0,0,1,1.042,1
4,1,306,2,1:01:30,1:01:30,80,21,36,9,3,3,Weil er Beamter ist.,30,60,0,0,1,1.042,1
4,1,307,1,1:02:09,1:02:12,80,72,50,9,9,3,"Ja, kein Wunder, dass der nicht zu seiner Zeit kommt, wenn die den/ Den // unterbrechen die immer!",40,60,0,0,3,1.042,1
4,1,308,2,1:02:12,1:02:12,80,72,50,9,9,3,//Quatschen immer dazwischen.,40,60,0,0,1,1.042,1
4,1,309,1,1:02:15,1:02:16,80,72,50,9,9,3,"Ja, sie gerne, ne.",40,60,0,0,1,1.042,1
4,1,310,2,1:02:23,1:02:25,99,31,36,9,9,3,"Der Ausgleich von Risiken ist besser, je mehr einzahlen.",60,99,0,0,2,1.042,1
4,1,311,1,1:02:36,1:02:36,99,31,36,9,9,3,Gar nichts mehr haben.,20,99,0,0,1,1.042,1
4,1,312,2,1:02:43,1:02:50,80,31,36,9,3,2,"Stimmt nicht. Bei der gesetzlichen Krankenversicherung steigen keine Beiträge. Die können gar nicht steigen, weil die vom Bund festgesetzt werden, über den Gesundheitsfond.",30,60,0,0,7,1.042,1
4,1,313,1,1:02:53,1:02:55,80,31,36,9,9,3,"Das ist ja aber immer prozentual, bei der Rente ja auch.",30,99,0,0,2,1.042,1
4,1,314,2,1:02:55,1:02:57,80,31,36,9,3,2,"Deswegen würde ich auch sagen, // ist falsch. DIe Beiträge steigen nicht.",30,60,0,0,2,1.042,1
4,1,315,1,1:02:56,1:02:56,80,31,36,9,9,3,Ja.,30,60,0,0,1,1.042,1
4,1,316,1,1:03:00,1:03:01,80,31,36,9,9,3,Nur bei der Privaten.,30,99,0,0,1,1.042,1
4,1,317,2,1:03:01,1:03:03,80,31,36,9,9,3,Ja. (.) Der hat sich versprochen.,40,99,0,0,2,1.042,1
4,1,318,1,1:03:03,1:03:03,80,31,36,9,9,3,Mh (zustimmend),40,99,0,0,1,1.042,1
4,1,319,2,1:03:04,1:03:06,80,31,36,9,9,3,"Hat gesetzliche gesagt, meinte aber private.",40,99,0,0,2,1.042,1
4,1,320,2,1:03:17,1:03:23,80,62,99,9,9,3,"Der ist aber zeimlich schwach//, der Raab. Enttäuscht mich. (.) Hatte ich anders eingeschätzt.",60,99,0,0,6,1.042,1
4,1,321,1,1:03:19,1:03:19,80,62,99,9,9,3,"// Mhh (bestätigend, verlässt dann den Raum)",60,99,0,0,1,1.042,1
4,1,329,2,1:07:33,1:07:40,80,10,50,2,9,3,"(kommt wieder ins Zimmer) Ist ja gleich schon Schluss. In einer halben Stunde, knapp. 25 Minuten noch. Da muss sich die Merkel bremsen jetzt, sonst kommt die ja gar nicht mehr nach.",40,10,0,0,7,1.042,1
4,1,330,2,1:07:49,1:07:50,20,21,36,3,9,2,Doch. Nur die wollten das.,60,99,0,0,1,1.042,1
4,1,331,1,1:08:04,1:08:05,80,21,36,3,9,2,"Ich wollte grad sagen, AUSREICHEND/",60,99,0,0,1,1.042,1
4,1,332,2,1:08:05,1:08:07,80,21,36,3,9,1,Ausreichend ist absoluter Quatsch.,60,99,0,0,2,1.042,1
4,1,333,2,1:08:14,1:08:16,80,21,36,3,9,2,"Ja, können sie ja auch entscheiden. Aber da müssen sie ja nicht noch hundert Euro für kriegen.",60,99,0,0,2,1.042,1
4,1,334,1,1:08:28,1:08:33,80,21,36,3,9,2,"Kriegen die doch auch gar nicht! Kriegst du da Geld dafür, dass // du dein Kind in die Kita gibst?",60,30,0,0,5,1.042,1
4,1,335,2,1:08:32,1:08:40,80,21,36,3,9,2,"Nein, den Kitaplatz. Den musst du zwar mitfinanzieren, aber die tun da nichts anderes für. Aber deswegen muss man ja nicht die belohnen, die den nicht brauchen, sondern/",30,60,0,0,8,1.042,1
4,1,336,1,1:08:40,1:08:43,80,21,36,3,9,2,Für Mina zahlen sie 500 Euro! Das musst du dir mal überlegen.,50,60,0,0,3,1.042,1
4,1,337,2,1:08:44,1:08:48,80,21,36,3,9,2,"Ja. Ich krieg ja auch keine Prämie dafür, dass ich Sozialhilfe nicht in Anspruch nehme.",50,60,0,0,4,1.042,1
4,1,338,1,1:08:48,1:08:49,80,21,36,3,9,2,"Nee, kannste ja mal machen.",50,60,0,0,1,1.042,1
4,1,339,2,1:08:50,1:08:55,80,21,36,3,9,1,"Will ich auch gar nicht haben. Das ist Unsinn hoch drei. Also wer Sozialleistungen nicht in Anspruch nimmt, der muss nicht belohnt werden.",60,99,0,0,5,1.042,1
4,1,340,1,1:09:27,1:09:28,99,31,33,9,9,3,Das ist nicht gut.,60,99,0,0,1,1.042,1
4,1,341,2,1:09:34,1:09:35,80,31,33,9,9,3,Vermutlich alles ja.,60,99,0,0,1,1.042,1
4,1,342,1,1:09:37,1:09:52,80,31,33,9,9,2,"Und dass DIE das machen, finde ich NICHT. (..) Wobei manchmal. Das ist nicht so, ne, das ist so schwammig. Man möchte das eine nicht, und das andere will man, ne, die Sicherheit, dass sie die Leute wie die Sauerland-Clique da gekriegt haben, das möchte man ja doch haben.",60,30,0,0,15,1.042,1
4,1,343,2,1:09:52,1:09:59,80,31,33,9,9,2,"Nee, das ist klar, aber/ Zumindest muss darüber informiert werden. Man kann ja nicht auf der einen Seite des Atlantiks irgendwas machen und der andere weiß nicht Bescheid.",60,99,0,0,7,1.042,1
4,1,344,1,1:10:00,1:10:02,80,31,33,9,9,3,"Nee, genau. (.) Das/",60,99,0,0,2,1.042,1
4,1,345,2,1:10:02,1:10:02,80,31,33,9,9,2,Das geht nicht.,60,99,0,0,1,1.042,1
4,1,346,1,1:10:03,1:10:14,80,31,33,9,9,2,"Dass ich nicht alles weiß, das ist schon okay. (.) Und ich finde es auch, wenn sie irgendeinen Verdacht hegen,dass irgendeiner irgendwo in meiner unmittelbaren Nachbarschaft krumme Dinge macht/",50,60,0,0,11,1.042,1
4,1,347,2,1:10:14,1:10:15,80,31,33,9,9,2,Mit richterlichem Beschluss ja.,60,99,0,0,1,1.042,1
4,1,348,2,1:10:22,1:10:27,80,31,33,9,9,2,"Ja, nun, die CDU hat gesagt, das Thema ist für uns erledigt und ad acta gelegt.",60,30,0,0,5,1.042,1
4,1,349,1,1:10:28,1:10:30,80,31,33,9,9,3,"Was, das Phishing und Abhören und so ne? Mhmh. (zustimmend)",30,99,0,0,2,1.042,1
4,1,350,2,1:10:33,1:10:36,80,31,33,9,9,2,"Diese ganze Sache, die Snowden-Offenbarung, dabei sind die noch gar nicht alle öffentlich.",30,60,0,0,3,1.042,1
4,1,351,1,1:10:37,1:10:37,80,31,33,9,9,3,Nee.,30,60,0,0,1,1.042,1
4,1,352,2,1:10:43,1:10:45,80,22,33,3,9,2,Und da grinst sie nur als ob das ein lapidares Thema wär.,40,60,0,0,2,1.042,1
4,1,353,1,1:10:47,1:10:47,80,22,33,3,9,2,Halt Angie.,40,60,0,0,1,1.042,1
4,1,354,1,1:10:51,1:10:51,20,21,33,3,9,3,"Ach, doch noch!",70,60,0,0,1,1.042,1
4,1,355,2,1:10:53,1:10:55,20,21,33,3,9,2,"Haben festgestellt, dass da nichts hinter ist.",70,60,0,0,2,1.042,1
4,1,356,1,1:11:03,1:11:03,20,21,33,9,9,3,Handle ich.,20,99,0,0,1,1.042,1
4,1,357,2,1:11:10,1:11:13,80,21,33,3,9,2,Unsere Datenleitungen gehen aber durch Großbritannien.,30,60,0,0,3,1.042,1
4,1,358,1,1:11:15,1:11:16,80,21,33,9,9,2,"Ja, Pech gehabt, wenn du dich bei Google einloggst.",60,99,0,0,1,1.042,1
4,1,359,2,1:11:16,1:11:18,80,21,33,3,9,2,Da ist der deutsche Boden völlig uninteressant.,60,30,0,0,2,1.042,1
4,1,360,1,1:11:19,1:11:19,80,21,33,3,9,3,Ja.,30,99,0,0,1,1.042,1
4,1,361,2,1:11:20,1:11:20,80,21,33,3,9,3,Ja.,30,99,0,0,1,1.042,1
4,1,362,1,1:11:20,1:11:21,80,21,33,9,9,3,Aber das ist natürlich dein eigenes/,60,30,0,0,1,1.042,1
4,1,363,2,1:11:22,1:11:26,80,21,33,3,9,2,"Ja trotzdem reicht es nicht, wenn ich mich über deutschen, um deutschen Boden kümmere.",60,30,0,0,4,1.042,1
4,1,364,2,1:11:29,1:11:34,80,21,33,9,9,3,Die Daten laufen nunmal auch durch internationale Gewässer. Und (.) durch Irland und // Großbitannien.,30,99,0,0,5,1.042,1
4,1,365,1,1:11:34,1:11:36,80,21,33,9,9,3,"// Aber doch nur, wenn der Server im Ausland steht.",30,99,0,0,2,1.042,1
4,1,366,2,1:11:37,1:11:38,80,21,33,9,9,3,"Genau, Google zum Beispiel.",30,99,0,0,1,1.042,1
4,1,367,1,1:11:38,1:11:41,80,21,33,9,9,3,Ja. Ich weiß. Jetzt hab ich's begriffen. (.) Letztens.,30,99,0,0,3,1.042,1
4,1,368,2,1:11:42,1:11:44,80,21,33,3,9,2,Auf deutschem Boden ist völlig irrelevant.,60,30,0,0,2,1.042,1
4,1,369,2,1:12:00,1:12:01,20,21,33,9,9,3,Und die fischen unsere Daten ab.,20,99,0,0,1,1.042,1
4,1,370,1,1:12:56,1:12:57,70,71,33,9,9,3,Dann haste Pech gehabt.,70,99,0,0,1,1.042,1
4,1,371,2,1:13:02,1:13:03,20,21,33,3,9,2,Ja oder nein.,20,99,0,0,1,1.042,1
4,1,372,1,1:13:03,1:13:03,80,21,33,9,9,3,(lacht),70,99,0,0,1,1.042,1
4,1,373,2,1:13:10,1:13:17,20,21,33,3,9,2,"Und die heißen, es kann mitgelesen werden. (.) Ja schön dumm, dass du das nicht weißt. Das muss man natürlich wissen.",60,30,0,0,7,1.042,1
4,1,374,1,1:13:19,1:13:21,80,21,33,2,9,2,"Aber du weißt doch nie, wo deine Daten lang latschen.",60,30,0,0,2,1.042,1
4,1,375,2,1:13:22,1:13:24,80,21,33,3,9,2,"Aber sie muss das wissen, ob das nach europäischem Recht/",60,30,0,0,2,1.042,1
4,1,376,1,1:13:24,1:13:34,80,21,33,9,9,3,"Na ja aber gut, woher weiß ich denn, wohin ich jetzt eine Mail schicken kann, ohne dass da was passiert. Gut, ich weiß jetzt, wenn das heißt, @google com, oder wie auch immer, dann// Ja.",60,30,0,0,10,1.042,1
4,1,377,2,1:13:32,1:13:33,80,21,33,9,9,3,//Geht das über Irland,30,99,0,0,1,1.042,1
4,1,378,1,1:13:43,1:13:45,80,13,50,9,9,3,"Die beiden Männer fragen nicht so viel, oder bin ich jetzt doof?",40,60,0,0,2,1.042,1
4,1,379,2,1:13:45,1:13:49,80,13,50,9,9,3,"Nee, (..) der Klöppel hat fast gar nichts gefragt.",40,60,0,0,4,1.042,1
4,1,380,1,1:13:50,1:13:52,80,13,50,9,9,3,"Nee, ne. Das hab ich jetzt auch gerade gedacht. Da stand doch noch ein Vierter.",40,60,0,0,2,1.042,1
4,1,381,2,1:13:52,1:13:59,80,13,50,9,9,3,Obwohl der wär wahrscheinlich besser. Weil die Frauen haben immer dazwischen gequatscht. Zur Diskussion nicht förderlich war.,40,60,0,0,7,1.042,1
4,1,382,2,1:14:03,1:14:04,60,61,33,9,9,2,Absolut guter Mann.,60,99,0,0,1,1.042,1
4,1,383,1,1:14:04,1:14:08,20,21,33,9,9,3,"Das darfst du doch jetzt gar nicht sagen, weil du doch deinen guten Freund da in Amerika hast.",40,70,0,0,4,1.042,1
